08BD optech-port1-lm
08BE aviva-sna
08BF imagequery
08C0 recipe
08C1 ivsd
08C2 foliocorp
08C3 magicom
08C4 nmsserver
08C5 hao
08CA remote-collab
08CF vrtp
08E7 xmquery
08E8 lnvpoller
08E9 lnvconsole
08EA lnvalarm
08EB lnvstatus
08EC lnvmaps
08ED lnvmailmon
08EE nas-metering
08EF dna
08F0 netml
08F6 konshus-lm
08F7 advant-lm
08F8 theta-lm
08F9 d2k-datamover1
08FA d2k-datamover2
08FB pc-telecommute
08FC cvmmon
08FD cpq-wbem
08FE binderysupport
08FF proxy-gateway
0900 attachmate-uts
0901 mt-scaleserver
0902 tappi-boxnet
0903 pehelp
0904 sdhelp
0905 sdserver
0906 sdclient
0907 messageservice
0909 iapp
090A cr-websystems
090B precise-sft
090C sent-lm
090D attachmate-g32
090E cadencecontrol
090F infolibria
0910 siebel-ns
0911 rdlap
0912 ofsd
0913 3d-nfsd
0914 cosmocall
0915 designspace-lm
0916 idcp
0917 xingcsm
0918 netrix-sftm
0919 nvd
091A tscchat
091B agentview
091C rcc-host
091D snapp
091E ace-client
091F ace-proxy
0920 appleugcontrol
0921 ideesrv
0922 norton-lambert
0923 3com-webview
0924 wrs_registry
0925 xiostatus
0926 manage-exec
0927 nati-logos
0928 fcmsys
0929 dbm
092A redstorm_join
092B redstorm_find
092C redstorm_info
092D redstorm_diag
092E psbserver
092F psrserver
0930 pslserver
0931 pspserver
0932 psprserver
0933 psdbserver
0934 gxtelmd
0935 unihub-server
0936 futrix
0937 flukeserver
0938 nexstorindltd
0939 tl1
093A digiman
093B mediacntrlnfsd
093C oi-2000
093D dbref
093E qip-login
093F service-ctrl
0940 opentable
0941 acs2000-dsp
0942 l3-hbmon
094D compaq-https
094E ms-olap3
094F ms-olap4
0950 sd-request
0955 ovsessionmgr
0956 rsmtp
0957 3com-net-mgmt
0958 tacticalauth
0959 ms-olap1
095A ms-olap2
095B lan900_remote
095C wusage
095D ncl
095E orbiter
095F fmpro-fdal
0960 opequus-server
0961 cvspserver
0962 taskmaster2000
0963 taskmaster2000
0964 iec870-5-104
0965 trc-netpoll
0966 jediserver
0967 orion
0968 optimanet
0969 sns-protocol
096A vrts-registry
096B netwave-ap-mgmt
096C cdn
096D orion-rmi-reg
096E beeyond
096F comtest
0970 rmtserver
0971 composit-server
0972 cas
0973 attachmate-s2s
0974 dslremote-mgmt
0975 g-talk
0976 crmsbits
0977 rnrp
0978 kofax-svr
0979 fjitsuappmgr
097A appliantudp
097B mgcp-gateway
097C ott
097D ft-role
097E venus
097F venus-se
0980 codasrv
0981 codasrv-se
0982 pxc-epmap
0983 optilogic
0984 topx
0985 unicontrol
0986 msp
0987 sybasedbsynch
0988 spearway
0989 pvsw-inet
098A netangel
098B powerclientcsf
098C btpp2sectrans
098D dtn1
098E bues_service
098F ovwdb
0990 hpppssvr
0991 ratl
0992 netadmin
0993 netchat
0994 snifferclient
0995 madge-om
0996 indx-dds
0997 wago-io-system
0998 altav-remmgt
0999 rapido-ip
099A griffin
099B community
099C ms-theater
099D qadmifoper
099E qadmifevent
099F symbios-raid
09A0 direcpc-si
09A1 lbm
09A2 lbf
09A3 high-criteria
09A4 qip-msgd
09A5 mti-tcs-comm
09A6 taskman-port
09A7 seaodbc
09A8 c3
09A9 aker-cdp
09AA vitalanalysis
09AB ace-server
09AC ace-svr-prop
09AD ssm-cvs
09AE ssm-cssps
09AF ssm-els
09B0 lingwood
09B1 giop
09B2 giop-ssl
09B3 ttc
09B4 ttc-ssl
09B5 netobjects1
09B6 netobjects2
09B7 pns
09B8 moy-corp
09B9 tsilb
09BA qip-qdhcp
09BB conclave-cpp
09BC groove
09BD talarian-mqs
09BE bmc-ar
09BF fast-rem-serv
09C0 dirgis
09C1 quaddb
09C2 odn-castraq
09C3 unicontrol
09C4 rtsserv
09C5 rtsclient
09C6 kentrox-prot
09C7 nms-dpnss
09C8 wlbs
09C9 torque-traffic
09CA jbroker
09CB spock
09CC jdatastore
09CD fjmpss
09CE fjappmgrbulk
09CF metastorm
09D0 citrixima
09D1 citrixadmin
09D2 facsys-ntp
09D3 facsys-router
09D4 maincontrol
09D5 call-sig-trans
09D6 willy
09D7 globmsgsvc
09D8 pvsw
09D9 adaptecmgr
09DA windb
09DB qke-llc-v3
09DC optiwave-lm
09DD ms-v-worlds
09DE ema-sent-lm
09DF iqserver
09E0 ncr_ccl
09E1 utsftp
09E2 vrcommerce
09E3 ito-e-gui
09E4 ovtopmd
09E5 snifferserver
09E6 combox-web-acc
09E7 madcap
09E8 btpp2audctr1
09E9 upgrade
09EA vnwk-prapi
09EB vsiadmin
09EC lonworks
09ED lonworks2
09EE davinci
09EF reftek
09F1 sis-emt
09F2 vytalvaultbrtp
09F3 vytalvaultvsmp
09F4 vytalvaultpipe
09F5 ipass
09F6 ads
09F7 isg-uda-server
09F8 call-logging
09F9 efidiningport
09FA vcnet-link-v10
09FB compaq-wcp
09FC nicetec-nmsvc
09FD nicetec-mgmt
09FE pclemultimedia
09FF lstp
0A00 labrat
0A01 mosaixcc
0A02 delibo
0A03 cti-redwood
0A05 coord-svr
0A06 pcs-pcw
0A07 clp
0A08 spamtrap
0A09 sonuscallsig
0A0A hs-port
0A0B cecsvc
0A0C ibp
0A0D trustestablish
0A0E blockade-bpsp
0A0F hl7
0A10 tclprodebugger
0A11 scipticslsrvr
0A12 rvs-isdn-dcp
0A13 mpfoncl
0A14 tributary
0A15 argis-te
0A16 argis-ds
0A17 mon
0A18 cyaserv
0A19 netx-server
0A1A netx-agent
0A1B masc
0A1C privilege
0A1D quartus-tcl
0A1E idotdist
0A1F maytagshuffle
0A20 netrek
0A21 mns-mail
0A22 dts
0A23 worldfusion1
0A24 worldfusion2
0A25 homesteadglory
0A26 citriximaclient
0A27 meridiandata
0A28 hpstgmgr
0A29 discp-client
0A2A discp-server
0A2B servicemeter
0A2C nsc-ccs
0A2D nsc-posa
0A2E netmon
0A2F connection
0A30 wag-service
0A31 system-monitor
0A32 versa-tek
0A33 lionhead
0A34 qpasa-agent
0A35 smntubootstrap
0A36 neveroffline
0A37 firepower
0A38 appswitch-emp
0A39 cmadmin
0A3A priority-e-com
0A3B bruce
0A3C lpsrecommender
0A3D miles-apart
0A3E metricadbc
0A3F lmdp
0A40 aria
0A41 blwnkl-port
0A42 gbjd816
0A43 moshebeeri
0A44 dict
0A45 sitaraserver
0A46 sitaramgmt
0A47 sitaradir
0A48 irdg-post
0A49 interintelli
0A4A pk-electronics
0A4B backburner
0A4C solve
0A4D imdocsvc
0A4E sybaseanywhere
0A4F aminet
0A50 sai_sentlm
0A51 hdl-srv
0A52 tragic
0A53 gte-samp
0A54 travsoft-ipx-t
0A55 novell-ipx-cmd
0A56 and-lm
0A57 syncserver
0A58 upsnotifyprot
0A59 vpsipport
0A5A eristwoguns
0A5B ebinsite
0A5C interpathpanel
0A5D sonus
0A5E corel_vncadmin
0A5F unglue
0A60 kana
0A61 sns-dispatcher
0A62 sns-admin
0A63 sns-query
0A64 gcmonitor
0A65 olhost
0A66 bintec-capi
0A67 bintec-tapi
0A68 command-mq-gm
0A69 command-mq-pm
0A6A extensis
0A6B alarm-clock-s
0A6C alarm-clock-c
0A6D toad
0A6E tve-announce
0A6F newlixreg
0A70 nhserver
0A71 firstcall42
0A72 ewnn
0A73 ttc-etap
0A74 simslink
0A75 gadgetgate1way
0A76 gadgetgate2way
0A77 syncserverssl
0A78 pxc-sapxom
0A79 mpnjsomb
0A7A srsp
0A7B ncdloadbalance
0A7C mpnjsosv
0A7D mpnjsocl
0A7E mpnjsomg
0A7F pq-lic-mgmt
0A80 md-cg-http
0A81 fastlynx
0A82 hp-nnm-data
0A83 itinternet
0A84 admins-lms
0A85 belarc-http
0A86 pwrsevent
0A87 vspread
0A88 unifyadmin
0A89 oce-snmp-trap
0A8A mck-ivpip
0A8B csoft-plusclnt
0A8C tqdata
0A8D sms-rcinfo
0A8E sms-xfer
0A8F sms-chat
0A90 sms-remctrl
0A91 sds-admin
0A92 ncdmirroring
0A93 emcsymapiport
0A94 banyan-net
0A95 supermon
0A96 sso-service
0A97 sso-control
0A98 aocp
0A99 raven1
0A9B hpstgmgr2
0A9C inova-ip-disco
0A9D pn-requester
0A9E pn-requester2
0A9F scan-change
0AA0 wkars
0AA1 smart-diagnose
0AA2 proactivesrvr
0AA3 watchdognt
0AA4 qotps
0AA5 msolap-ptp2
0AA6 tams
0AA7 mgcp-callagent
0AA8 sqdr
0AA9 tcim-control
0AAA nec-raidplus
0AAB netdragon-msngr
0AAC g5m
0AAD signet-ctf
0AAE ccs-software
0AAF monitorconsole
0AB0 radwiz-nms-srv
0AB1 srp-feedback
0AB2 ndl-tcp-ois-gw
0AB3 tn-timing
0AB4 alarm
0AB5 tsb
0AB6 tsb2
0AB7 murx
0AB8 honyaku
0AB9 urbisnet
0ABA cpudpencap
0AC0 rsisysaccess
0AC1 de-spot
0AC2 apollo-cc
0AC3 expresspay
0AC4 simplement-tie
0AC5 cnrp
0AC6 apollo-status
0AC7 apollo-gms
0AC8 sabams
0AC9 dicom-iscl
0ACA dicom-tls
0ACB desktop-dna
0ACC data-insurance
0ACD qip-audup
0ACE compaq-scp
0ACF uadtc
0AD0 uacs
0AD1 singlept-mvs
0AD2 veronica
0AD3 vergencecm
0AD4 auris
0AD5 pcbakcup1
0AD6 pcbakcup2
0AD7 smpp
0AD8 ridgeway1
0AD9 ridgeway2
0ADA gwen-sonya
0ADB lbc-sync
0ADC lbc-control
0ADD whosells
0ADE everydayrc
0ADF aises
0AE0 www-dev
0AE1 aic-np
0AE2 aic-oncrpc
0AE3 piccolo
0AE4 fryeserv
0AE5 media-agent
0AE6 plgproxy
0AE7 mtport-regist
0AE8 f5-globalsite
0AE9 initlsmsad
0AEA aaftp
0AEB livestats
0AEC ac-tech
0AED esp-encap
0AEE tmesis-upshot
0AEF icon-discover
0AF0 acc-raid
0AF1 igcp
0AF2 veritas-udp1
0AF3 btprjctrl
0AF4 telexis-vtu
0AF5 wta-wsp-s
0AF6 cspuni
0AF7 cspmulti
0AF8 j-lan-p
0AF9 corbaloc
0AFA netsteward
0AFB gsiftp
0AFC atmtcp
0AFD llm-pass
0AFE llm-csv
0AFF lbc-measure
0B00 lbc-watchdog
0B01 nmsigport
0B02 rmlnk
0B03 fc-faultnotify
0B04 univision
0B05 vml-dms
0B06 ka0wuc
0B07 cqg-netlan
0B0A slc-systemlog
0B0B slc-ctrlrloops
0B0C itm-lm
0B0D silkp1
0B0E silkp2
0B0F silkp3
0B10 silkp4
0B11 glishd
0B12 evtp
0B13 evtp-data
0B14 catalyst
0B15 repliweb
0B16 starbot
0B17 nmsigport
0B18 l3-exprt
0B19 l3-ranger
0B1A l3-hawk
0B1B pdnet
0B1C bpcp-poll
0B1D bpcp-trap
0B1E aimpp-hello
0B1F aimpp-port-req
0B20 amt-blc-port
0B21 fxp
0B22 metaconsole
0B23 webemshttp
0B24 bears-01
0B25 ispipes
0B26 infomover
0B28 cesdinv
0B29 simctlp
0B2A ecnp
0B2B activememory
0B2C dialpad-voice1
0B2D dialpad-voice2
0B2E ttg-protocol
0B2F sonardata
0B30 astromed-main
0B31 pit-vpn
0B32 lwlistener
0B33 esps-portal
0B34 npep-messaging
0B35 icslap
0B36 daishi
0B37 msi-selectplay
0B38 contract
0B39 paspar2-zoomin
0B3A dxmessagebase1
0B3B dxmessagebase2
0B3C sps-tunnel
0B3D bluelance
0B3E aap
0B3F ucentric-ds
0B40 synapse
0B41 ndsp
0B42 ndtp
0B43 ndnp
0B44 flashmsg
0B45 topflow
0B46 responselogic
0B47 aironetddp
0B48 spcsdlobby
0B49 rsom
0B4A cspclmulti
0B4B cinegrfx-elmd
0B4C snifferdata
0B4D vseconnector
0B4E abacus-remote
0B4F natuslink
0B50 ecovisiong6-1
0B51 citrix-rtmp
0B52 appliance-cfg
0B53 powergemplus
0B54 quicksuite
0B55 allstorcns
0B56 netaspi
0B57 suitcase
0B58 m2ua
0B59 m3ua
0B5A caller9
0B5B webmethods-b2b
0B5C mao
0B5D funk-dialout
0B5E tdaccess
0B5F blockade
0B60 epicon
0B61 boosterware
0B62 gamelobby
0B63 tksocket
0B64 elvin_server
0B65 elvin_client
0B66 kastenchasepad
0B67 roboer
0B68 roboeda
0B69 cesdcdman
0B6A cesdcdtrn
0B6B wta-wsp-wtp-s
0B6C precise-vip
0B6D frp
0B6E mobile-file-dl
0B6F unimobilectrl
0B70 redstone-cpss
0B71 panja-webadmin
0B72 panja-weblinx
0B73 circle-x
0B74 incp
0B75 4-tieropmgw
0B76 4-tieropmcli
0B77 qtp
0B78 otpatch
0B79 pnaconsult-lm
0B7A sm-pas-1
0B7B sm-pas-2
0B7C sm-pas-3
0B7D sm-pas-4
0B7E sm-pas-5
0B7F ttnrepository
0B80 megaco-h248
0B81 h248-binary
0B82 fjsvmpor
0B83 gpsd
0B84 wap-push
0B85 wap-pushsecure
0B86 esip
0B87 ottp
0B88 mpfwsas
0B89 ovalarmsrv
0B8A ovalarmsrv-cmd
0B8B csnotify
0B8C ovrimosdbman
0B8D jmact5
0B8E jmact6
0B8F rmopagt
0B90 dfoxserver
0B91 boldsoft-lm
0B92 iph-policy-cli
0B93 iph-policy-adm
0B94 bullant-srap
0B95 bullant-rap
0B96 idp-infotrieve
0B97 ssc-agent
0B98 enpp
0B99 essp
0B9A index-net
0B9B netclip
0B9C pmsm-webrctl
0B9D svnetworks
0B9E signal
0B9F fjmpcm
0BA0 cns-srv-port
0BA1 ttc-etap-ns
0BA2 ttc-etap-ds
0BA3 h263-video
0BA4 wimd
0BA5 mylxamport
0BA6 iwb-whiteboard
0BA7 netplan
0BA8 hpidsadmin
0BA9 hpidsagnet
0BAA stonefalls
0BAB identify
0BAC classify
0BAD zarkov
0BAE boscap
0BAF wkstn-mon
0BB0 itb301
0BB1 veritas-vis1
0BB2 veritas-vis2
0BB3 idrs
0BB4 vsixml
0BB5 rebol
0BB6 realsecure
0BB7 remoteware-un
0BB8 hbci
0BB9 redwood-broker
0BBA exlm-agent
0BBB cgms
0BBC csoftragent
0BBD geniuslm
0BBE ii-admin
0BBF lotusmtap
0BC0 midnight-tech
0BC1 pxc-ntfy
0BC2 ping-pong
0BC3 trusted-web
0BC4 twsdss
0BC5 gilatskysurfer
0BC6 broker_service
0BC7 nati-dstp
0BC8 notify_srvr
0BC9 event_listener
0BCA srvc_registry
0BCB resource_mgr
0BCC cifs
0BCD agriserver
0BCE csregagent
0BCF magicnotes
0BD0 nds_sso
0BD1 arepa-raft
0BD2 agri-gateway
0BD3 LiebDevMgmt_C
0BD4 LiebDevMgmt_DM
0BD5 LiebDevMgmt_A
0BD6 arepa-cas
0BD7 agentvu
0BD8 redwood-chat
0BD9 pdb
0BDA osmosis-aeea
0BDB fjsv-gssagt
0BDC hagel-dump
0BDD hp-san-mgmt
0BDE santak-ups
0BDF cogitate
0BE0 tomato-springs
0BE1 di-traceware
0BE2 journee
0BE3 brp
0BE5 responsenet
0BE6 di-ase
0BE7 hlserver
0BE8 pctrader
0BE9 nsws
0BEA gds_db
0BEB galaxy-server
0BEC apcpcns
0BED dsom-server
0BEE amt-cnf-prot
0BEF policyserver
0BF0 cdl-server
0BF1 goahead-fldup
0BF2 videobeans
0BF4 interserver
0BF5 cautcpd
0BF6 ncacn-ip-tcp
0BF7 ncadg-ip-udp
0BF9 slinterbase
0BFA netattachsdmp
0BFB fjhpjp
0BFC ls3bcast
0BFD ls3
0BFE mgxswitch
0C03 orbix-locator
0C04 orbix-config
0C05 orbix-loc-ssl
0C06 orbix-cfg-ssl
0C07 lv-frontpanel
0C08 stm_pproc
0C09 tl1-lv
0C0A tl1-raw
0C0B tl1-telnet
0C0C itm-mccs
0C0D pcihreq
0C0E jdl-dbkitchen
0C1C opcon-xps
0C21 cardbox
0C22 cardbox-http
0C3A icpv2
0C3B netbookmark
0C45 vmodem
0C46 rdc-wh-eos
0C47 seaview
0C48 tarantella
0C49 csi-lfap
0C4B rfio
0C4C nm-game-admin
0C4D nm-game-server
0C4E nm-asses-admin
0C4F nm-assessor
0C6C mc-brk-srv
0C6D bmcpatrolagent
0C6E bmcpatrolrnvu
0CBE necp
0CC0 ccmail
0CC1 altav-tunnel
0CC2 ns-cfg-server
0CC3 ibm-dial-out
0CC4 msft-gc
0CC5 msft-gc-ssl
0CC6 verismart
0CC7 csoft-prev
0CC8 user-manager
0CC9 sxmp
0CCA ordinox-server
0CCB samd
0CCC maxim-asics
0CCD awg-proxy
0CCE lkcmserver
0CCF admind
0CD0 vs-server
0CD1 sysopt
0CD2 datusorb
0CD3 net-assistant
0CD4 4talk
0CD5 plato
0CD6 e-net
0CD7 directvdata
0CD8 cops
0CD9 enpc
0CDA caps-lm
0CDB sah-lm
0CDC cart-o-rama
0CDD fg-fps
0CDE fg-gip
0CDF dyniplookup
0CE0 rib-slm
0CE1 cytel-lm
0CE2 transview
0CE3 pdrncs
0CE6 mcs-fastmail
0CE7 opsession-clnt
0CE8 opsession-srvr
0CE9 odette-ftp
0CEA mysql
0CEB opsession-prxy
0CEC tns-server
0CED tns-adv
0CEE dyna-access
0CEF mcns-tel-ret
0CF0 appman-server
0CF1 uorb
0CF2 uohost
0CF3 cdid
0CF4 aicc-cmi
0CF5 vsaiport
0CF6 ssrip
0CF7 sdt-lmd
0CF8 officelink2000
0CF9 vnsstr
0CFE sftu
0CFF bbars
0D00 egptlm
0D01 hp-device-disc
0D02 mcs-calypsoicf
0D03 mcs-messaging
0D04 mcs-mailsvr
0D05 dec-notes
0D06 directv-web
0D07 directv-soft
0D08 directv-tick
0D09 directv-catlg
0D0A anet-b
0D0B anet-l
0D0C anet-m
0D0D anet-h
0D0E webtie
0D0F ms-cluster-net
0D10 bnt-manager
0D11 influence
0D12 trnsprntproxy
0D13 phoenix-rpc
0D14 pangolin-laser
0D15 chevinservices
0D16 findviatv
0D17 btrieve
0D18 ssql
0D19 fatpipe
0D1A suitjd
0D1B ordinox-dbase
0D1C upnotifyps
0D1D adtech-test
0D1E mpsysrmsvr
0D1F wg-netforce
0D20 kv-server
0D21 kv-agent
0D22 dj-ilm
0D23 nati-vi-server
0D24 creativeserver
0D25 contentserver
0D26 creativepartnr
0D2C tip2
0D2D lavenir-lm
0D2E cluster-disc
0D2F vsnm-agent
0D30 cdbroker
0D31 cogsys-lm
0D32 wsicopy
0D33 socorfs
0D34 sns-channels
0D35 geneous
0D36 fujitsu-neat
0D37 esp-lm
0D38 hp-clic
0D39 qnxnetman
0D3A gprs-sig
0D3B backroomnet
0D3C cbserver
0D3D ms-wbt-server
0D3E dsc
0D3F savant
0D40 efi-lm
0D41 d2k-tapestry1
0D42 d2k-tapestry2
0D43 dyna-lm
0D44 printer_agent
0D45 cloanto-lm
0D46 mercantile
0D47 csms
0D48 csms2
0D49 filecast
0D5D bmap
0D7F prsvp
0D80 vat
0D81 vat-control
0D82 d3winosfi
0D83 integral
0D84 edm-manager
0D85 edm-stager
0D86 edm-std-notify
0D87 edm-adm-notify
0D88 edm-mgr-sync
0D89 edm-mgr-cntrl
0D8A workflow
0D8B rcst
0D8C ttcmremotectrl
0D8D pluribus
0D8E jt400
0D8F jt400-ssl
0DCF ms-la
0DEB watcomdebug
0E58 harlequinorb
0EDA vhd
0F05 v-one-spp
0F16 giga-pocket
0F23 pnbscada
0F3C udt_os
0F90 mapper-nodemgr
0F91 mapper-mapethd
0F92 mapper-ws_ethd
0F93 centerline
0FA0 terabase
0FA1 newoak
0FA2 pxc-spvr-ft
0FA3 pxc-splr-ft
0FA4 pxc-roid
0FA5 pxc-pin
0FA6 pxc-spvr
0FA7 pxc-splr
0FA8 netcheque
0FA9 chimera-hwm
0FAA samsung-unidex
0FAB altserviceboot
0FAC pda-gate
0FAD acl-manager
0FAE taiclock
0FAF talarian-mcast1
0FB0 talarian-mcast2
0FB1 talarian-mcast3
0FB2 talarian-mcast4
0FB3 talarian-mcast5
0FCA ldxp
0FCD lockd
1000 bre
1001 patrolview
1002 drmsfsd
1003 dpcp
1024 nuts_dem
1025 nuts_bootp
1026 nifty-hmi
102D oirtgsvc
102E oidocsvc
102F oidsr
1040 jini-discovery
1067 eims-admin
10CC corelccam
10E1 rwhois
10F7 unicall
10F8 vinainstall
10F9 m4-network-as
10FA elanlm
10FB lansurveyor
10FC itose
10FD fsportmap
10FE net-device
10FF plcy-net-svcs
1101 f5-iquery
115A saris
115B pharos
115C krb524
115D upnotifyp
115E n1-fwp
115F n1-rmgmt
1160 asc-slmd
1161 privatewire
1162 camp
1163 ctisystemmsg
1164 ctiprogramload
1165 nssalertmgr
1166 nssagentmgr
1167 prchat-user
1168 prchat-server
1169 prRegister
1194 sae-urn
1195 urn-x-cdchoice
11C1 worldscores
11C2 sf-lm
11C3 lanner-lm
11D7 tram
11D8 bmc-reporting
11F8 piranha1
11F9 piranha2
1240 rfa
12C0 iims
12C1 iwec
12C2 ilss
12DB htcp
12E5 varadero-0
12E6 varadero-1
12E7 varadero-2
1304 phrelay
1305 phrelaydbg
1315 abbs
1377 att-intercom
138A rfe
138B fmpro-internal
138C avt-profile-1
138D avt-profile-2
138E wsm-server
138F wsm-server-ssl
1392 telelpathstart
1393 telelpathattack
139C zenginkyo-1
139D zenginkyo-2
13B2 asnaacceler8db
13BA mmcc
13BB ita-agent
13BC ita-manager
13BF unot
13C0 intecom-ps1
13C1 intecom-ps2
13C4 sip
13C5 sip-tls
13CA stanag-5066
13CD i-net-2000-npr
13CF powerschool
13E5 sentinel-lm
13EB sentlm-srv2srv
1419 rmonitor_secure
141E atmp
141F esri_sde
1420 sde-discovery
142D ife_icorp
1446 aol
1447 aol-1
1448 aol-2
1449 aol-3
1450 targus-aib1
1451 targus-aib2
1452 targus-getdata2
1453 targus-getdata3
1498 pk
14B4 hacl-hb
14B5 hacl-gs
14B6 hacl-cfg
14B7 hacl-probe
14B8 hacl-local
14B9 hacl-test
14BA sun-mc-grp
14BB sco-aip
14BC cfengine
14BD jprinter
14BE outlaws
14BF tmlogin
14C2 opalis-rbt-ipc
1518 excerpt
1519 excerpts
151A mftp
151B hpoms-ci-lstn
151C hpoms-dps-lstn
151D netsupport
151E systemics-sox
151F foresyte-clear
1520 foresyte-sec
1521 salient-dtasrv
1522 salient-usrmgr
1523 actnet
1524 continuus
1525 wwiotalk
1526 statusd
1527 ns-server
1528 sns-gateway
1529 sns-agent
152A mcntp
152B dj-ice
152C cylink-c
152D netsupport2
152E salient-mux
152F virtualuser
1532 devbasic
1533 sco-peer-tta
1534 telaconsole
1535 base
1536 radec-corp
1537 park-agnet
153B dttl
154E apc-tcp-udp-4
154F apc-tcp-udp-5
1550 apc-tcp-udp-6
1555 silkmeter
1556 ttl-publisher
1559 netops-broker
157C fcp-addr-srvr1
157D fcp-addr-srvr2
157E fcp-srvr-inst1
157F fcp-srvr-inst2
1580 fcp-cics-gw1
15A4 sdxauthd
15B2 sgi-esphttp
15B3 personal-agent
15BE udpplus
15DF esinstall
15E0 esmmanager
15E1 esmagent
15E2 a1-msc
15E3 a1-bs
15E4 a3-sdunode
15E5 a4-sdunode
15FF pcanywheredata
1600 pcanywherestat
162E rrac
162F dccm
1651 proshareaudio
1652 prosharevideo
1653 prosharedata
1654 prosharerequest
1655 prosharenotify
1661 openmail
166D ida-discover1
166E ida-discover2
1671 fcopy-server
1672 fcopys-server
167B openmailg
167D x500ms
1686 openmailns
1687 s-openmail
1688 openmailpxy
168B netagent
16B5 icmpd
16E3 wherehoo
1750 mppolicy-v5
1751 mppolicy-mgr
176F cvsup
1770 x11
1771 x11
1772 x11
1773 x11
1774 x11
1775 x11
1776 x11
1777 x11
1778 x11
1779 x11
177A x11
177B x11
177C x11
177D x11
177E x11
177F x11
1780 x11
1781 x11
1782 x11
1783 x11
1784 x11
1785 x11
1786 x11
1787 x11
1788 x11
1789 x11
178A x11
178B x11
178C x11
178D x11
178E x11
178F x11
1790 x11
1791 x11
1792 x11
1793 x11
1794 x11
1795 x11
1796 x11
1797 x11
1798 x11
1799 x11
179A x11
179B x11
179C x11
179D x11
179E x11
179F x11
17A0 x11
17A1 x11
17A2 x11
17A3 x11
17A4 x11
17A5 x11
17A6 x11
17A7 x11
17A8 x11
17A9 x11
17AA x11
17AB x11
17AC x11
17AD x11
17AE x11
17AF x11
17B0 ndl-ahp-svc
17B1 winpharaoh
17B2 ewctsp
17B3 srb
17B4 gsmp
17B5 trip
17B6 messageasap
17B7 ssdtp
17B8 diagmose-proc
17B9 directplay8
17D4 synchronet-db
17D5 synchronet-rtc
17D6 synchronet-upd
17D7 rets
17D8 dbdb
17D9 primaserver
17DA mpsserver
17DB etc-control
17DC sercomm-scadmin
17DD globecast-id
17DE softcm
17DF spc
17E0 dtspcd
17EB backup-express
17FD meta-corp
17FE aspentec-lm
17FF watershed-lm
1800 statsci1-lm
1801 statsci2-lm
1802 lonewolf-lm
1803 montage-lm
1804 ricardo-lm
1805 tal-pod
186D crip
189C bmc-grx
18B1 emp-server1
18B2 emp-server2
18CA gnutella-svc
18CB gnutella-trt
18F5 clariion-evr01
1947 lvision-lm
1964 boks
1965 boks_servc
1966 boks_servm
1967 boks_clntd
1969 badm_priv
196A badm_pub
196B bdir_priv
196C bdir_pub
1993 apc-tcp-udp-1
1994 apc-tcp-udp-2
1995 apc-tcp-udp-3
1996 fg-sysupdate
199E xdsxdm
1A09 ircu
1A0A ircu
1A0B ircu
1A0C ircu
1A0E vocaltec-gold
1A10 vision_server
1A11 vision_elmd
1A2D kti-icad-srvr
1A3A ibprotocol
1A6F bmc-perf-agent
1A70 bmc-perf-mgrd
1A86 hnmp
1AAF ambit-lm
1AB9 netmo-default
1ABA netmo-http
1AC2 iccrushmore
1AE8 muse
1B31 jmact3
1B32 jmevt2
1B33 swismgr1
1B34 swismgr2
1B35 swistrap
1B36 swispol
1B39 acmsoda
1B56 iatp-highpri
1B57 iatp-normalpri
1B58 afs3-fileserver
1B59 afs3-callback
1B5A afs3-prserver
1B5B afs3-vlserver
1B5C afs3-kaserver
1B5D afs3-volser
1B5E afs3-errors
1B5F afs3-bos
1B60 afs3-update
1B61 afs3-rmtsys
1B62 ups-onlinet
1B63 talon-disc
1B64 talon-engine
1B65 microtalon-dis
1B66 microtalon-com
1B67 talon-webserver
1B6C dpserve
1B6D dpserveadmin
1B9E arcp
1BBB lazy-ptop
1BBC font-service
1BD1 virprot-lm
1C06 clutild
1C20 fodms
1C21 dlip
1C70 itactionserver1
1C71 itactionserver2
1CDF mindfilesys
1CE0 mrssrendezvous
1CE3 winqedit
1D02 pmdmgr
1D03 oveadmgr
1D04 ovladmgr
1D05 opi-sock
1D06 xmpv7
1D07 pmd
1D0D faximum
1D43 telops-lmd
1D57 pafec-lm
1D78 nta-ds
1D79 nta-us
1D8E vsi-omega
1D92 aries-kfinder
1DA4 sun-lm
1DD1 pmdfmgt
1DE0 cucme-1
1DE1 cucme-2
1DE2 cucme-3
1DE3 cucme-4
1E61 cbt
1E62 interwise
1E63 vstat
1E65 accu-lmgr
1E6A minivend
1EFC t2-drm
1EFD t2-brm
1F1F supercell
1F2B micromuse-ncps
1F2C quest-vista
1F3F irdmi2
1F40 irdmi
1F41 vcom-tunnel
1F42 teradataordbms
1F48 http-alt
1F56 oa-system
1F60 pro-ed
1F61 mindprint
1F90 http-alt
1FC2 indigo-vrmi
1FC3 indigo-vbcp
1FC4 dbabble
1FE0 patrol
1FE1 patrol-snmp
2008 trivnet1
2009 trivnet2
200C lm-perfworks
200D lm-instmgr
200E lm-dta
200F lm-sserver
2010 lm-webwatcher
209F server-find
20B8 cruise-enum
20B9 cruise-swroute
20BA cruise-config
20BB cruise-diags
20BC cruise-update
20D0 cvd
20D1 sabarsd
20D2 abarsd
20D3 admind
2102 npmp
